spkitemid,WORDS,TYPES,%FUNC,%QUESTION,%EXCLAIM,SD_WLEN,AVG_WFREQ,SD_WFREQ,%CC,%CD,%DT,%IN,%JJ,%MD,%NN,%PRP,%RB,%VB,%REPEATED,LM,score2,IS_NATIVE,average_score
3879.0,55.0,39.0,0.5106382978723404,0.0727272727272727,0.0181818181818181,1.9551327672613008,8.125576670974384,1.6920277962330332,0.0363636363636363,0.0,0.0363636363636363,0.0727272727272727,0.0363636363636363,0.0363636363636363,0.2363636363636364,0.0909090909090909,0.0363636363636363,0.1818181818181818,0.0,-2.348999849955241,1,0,1.0
4553.0,516.0,179.0,0.5502183406113537,0.0096899224806201,0.0,2.2976166263472675,7.891871833067328,1.3970820142383231,0.0251937984496124,0.0077519379844961,0.1046511627906976,0.0910852713178294,0.0600775193798449,0.0310077519379844,0.187984496124031,0.0833333333333333,0.0736434108527131,0.1996124031007752,0.0526315789473684,-2.092713577837978,4,0,4.0
4592.0,350.0,124.0,0.5548387096774193,0.0085714285714285,0.0,2.0315001146741083,8.147172612026756,1.0222523696447403,0.0485714285714285,0.0114285714285714,0.0571428571428571,0.0714285714285714,0.04,0.0342857142857142,0.1257142857142857,0.1314285714285714,0.1028571428571428,0.22,0.0795454545454545,-1.971884342011215,4,0,4.0
3959.0,597.0,157.0,0.5213358070500927,0.0,0.0,1.8861623928458104,7.8610691453458035,1.4382661437394495,0.033500837520938,0.0016750418760469,0.0720268006700167,0.1206030150753768,0.0720268006700167,0.0301507537688442,0.1876046901172528,0.0737018425460636,0.083752093802345,0.1758793969849246,0.1367521367521367,-2.278196650515131,4,0,3.5
4135.0,379.0,149.0,0.6021505376344086,0.0,0.0,2.091197436288501,7.636324897761924,1.9028891694045944,0.0316622691292876,0.0026385224274406,0.1081794195250659,0.1398416886543535,0.0316622691292876,0.0290237467018469,0.1899736147757256,0.0817941952506596,0.0316622691292876,0.20844327176781,0.0192307692307692,-2.47243365054004,3,0,2.5
4336.0,378.0,162.0,0.5734463276836158,0.0,0.0,1.9616991588022297,7.657650699850452,2.0017035267965526,0.0634920634920634,0.0079365079365079,0.0687830687830687,0.1137566137566137,0.0634920634920634,0.037037037037037,0.1375661375661375,0.0899470899470899,0.0423280423280423,0.2169312169312168,0.0277777777777777,-2.3486163568000062,3,0,3.0
4303.0,683.0,203.0,0.5396825396825397,0.0,0.0,2.005033348889422,7.994308740061264,1.0014588596312552,0.0409956076134699,0.0,0.0980966325036603,0.0966325036603221,0.0658857979502196,0.0366032210834553,0.212298682284041,0.0629575402635432,0.0673499267935578,0.1683748169838946,0.0967741935483871,-2.0334238890957708,4,0,4.0
4194.0,489.0,191.0,0.5034802784222738,0.0,0.0,2.5509720712923585,7.823297533384148,1.327827006428138,0.0286298568507157,0.032719836400818,0.1124744376278118,0.1267893660531697,0.0531697341513292,0.0368098159509202,0.2147239263803681,0.0286298568507157,0.0552147239263803,0.16359918200409,0.027027027027027,-2.214941654341436,4,0,4.0
3631.0,334.0,136.0,0.5147540983606558,0.0029940119760479,0.0,2.353851761137556,8.057802373573017,1.1175150811808194,0.0329341317365269,0.0,0.0868263473053892,0.1167664670658682,0.0838323353293413,0.0419161676646706,0.182634730538922,0.0568862275449101,0.059880239520958,0.1766467065868263,0.0404040404040404,-2.0646955193783616,3,0,3.0
3536.0,273.0,110.0,0.5856573705179283,0.0036630036630036,0.0,2.4388263249506568,7.971178062228974,1.5448897886346058,0.0256410256410256,0.0036630036630036,0.0879120879120879,0.1098901098901098,0.0439560439560439,0.0329670329670329,0.1684981684981685,0.1282051282051282,0.0549450549450549,0.2234432234432234,0.0519480519480519,-2.03200207583186,3,0,3.0
4142.0,339.0,126.0,0.5333333333333333,0.0029498525073746,0.0,2.119888662535604,7.965882237175717,1.3787331588837073,0.0383480825958702,0.0,0.079646017699115,0.1150442477876106,0.0471976401179941,0.0206489675516224,0.1710914454277286,0.0884955752212389,0.0943952802359882,0.2123893805309734,0.0804597701149425,-2.012988610474004,4,0,4.0
3630.0,289.0,120.0,0.5212355212355212,0.0069204152249134,0.0,2.397381834939436,7.826091513122423,1.4556922968147727,0.0173010380622837,0.0138408304498269,0.1072664359861591,0.0899653979238754,0.0726643598615917,0.0415224913494809,0.2076124567474049,0.0588235294117647,0.0346020761245674,0.1660899653979238,0.0337078651685393,-2.2738672486325107,3,0,3.0
4233.0,269.0,150.0,0.4525862068965517,0.0,0.0,2.3191377644015643,7.590589429310591,1.8638132386923032,0.0260223048327137,0.0074349442379182,0.0892193308550185,0.0743494423791821,0.0780669144981412,0.0260223048327137,0.2267657992565056,0.0334572490706319,0.0892193308550185,0.1561338289962825,0.0,-2.5687080092266363,3,0,3.0
4227.0,356.0,129.0,0.5279503105590062,0.0056179775280898,0.0,2.5204097251578803,8.058157203256924,1.1342952895709857,0.0168539325842696,0.0028089887640449,0.0842696629213483,0.1404494382022472,0.0786516853932584,0.0393258426966292,0.2219101123595504,0.0505617977528089,0.0589887640449438,0.1573033707865168,0.0689655172413793,-2.2674604836475147,4,0,4.0
2984.0,583.0,227.0,0.532258064516129,0.0085763293310463,0.0,2.648892799740324,7.734014618893517,1.2870745117052136,0.0308747855917667,0.0154373927958833,0.1063464837049742,0.0977701543739279,0.0651801029159519,0.0240137221269296,0.2126929674099485,0.0377358490566037,0.0497427101200686,0.1783876500857633,0.0165745856353591,-2.4951480022925443,5,1,5.0
3287.0,451.0,161.0,0.5139949109414759,0.0,0.0,2.1231195974557915,8.081209476349658,1.0296775104886806,0.0310421286031042,0.0110864745011086,0.082039911308204,0.0909090909090909,0.0554323725055432,0.0332594235033259,0.1929046563192904,0.0776053215077605,0.082039911308204,0.1840354767184036,0.0677966101694915,-2.201018260112304,3,0,3.0
4280.0,396.0,149.0,0.5197568389057751,0.0101010101010101,0.0,2.234573887975856,7.773932690867747,1.5878560181368755,0.0707070707070707,0.005050505050505,0.0858585858585858,0.058080808080808,0.058080808080808,0.0252525252525252,0.2222222222222222,0.0606060606060606,0.0454545454545454,0.1565656565656565,0.009009009009009,-2.213532093762582,3,0,3.0
3010.0,193.0,87.0,0.5086705202312138,0.0,0.0,1.739202524193502,8.059763526560602,1.4599114170981355,0.0207253886010362,0.0103626943005181,0.1398963730569948,0.1036269430051813,0.0518134715025906,0.0259067357512953,0.2124352331606217,0.0310880829015544,0.0725388601036269,0.1761658031088082,0.0,-2.1714465130102867,2,0,2.5
3973.0,192.0,96.0,0.5580110497237569,0.0104166666666666,0.0,2.0584244458546057,8.098658881735965,1.5681268936663566,0.03125,0.0104166666666666,0.0677083333333333,0.1510416666666666,0.0572916666666666,0.0364583333333333,0.1666666666666666,0.1145833333333333,0.0416666666666666,0.1979166666666666,0.0,-2.300589075558582,3,0,3.0
3528.0,571.0,156.0,0.4990215264187866,0.0017513134851138,0.0,2.169328670267794,8.077396716674299,1.1450111311238838,0.031523642732049,0.0,0.0945709281961471,0.0823117338003502,0.063047285464098,0.0507880910683012,0.1663747810858143,0.0805604203152364,0.0910683012259194,0.1821366024518388,0.1388888888888889,-2.061079947996142,4,0,4.0
3976.0,366.0,133.0,0.650887573964497,0.0109289617486338,0.0,2.1420118343195265,8.273783630010445,0.8609776340569929,0.0300546448087431,0.0,0.0710382513661202,0.133879781420765,0.0573770491803278,0.0273224043715847,0.1448087431693989,0.1366120218579235,0.0710382513661202,0.1912568306010929,0.0581395348837209,-1.923047229353916,4,0,4.0
3771.0,427.0,160.0,0.5345744680851063,0.0,0.0,2.142732513782916,7.816025583008813,1.6872133988962523,0.0327868852459016,0.0140515222482435,0.1077283372365339,0.1194379391100702,0.0374707259953161,0.0304449648711943,0.2131147540983606,0.0491803278688524,0.0655737704918032,0.1686182669789227,0.0517241379310344,-2.205741133946355,4,0,4.0
3996.0,516.0,189.0,0.5186813186813187,0.003875968992248,0.0,2.133695829203167,7.617521554773594,1.6992971386800462,0.0426356589147286,0.0135658914728682,0.0852713178294573,0.1104651162790697,0.0620155038759689,0.0387596899224806,0.2325581395348837,0.0213178294573643,0.0406976744186046,0.1782945736434108,0.0559440559440559,-2.5478888794810475,4,0,4.0
2985.0,855.0,240.0,0.5901639344262295,0.0011695906432748,0.0,1.8038112424491484,7.744160861696723,1.5491161504966688,0.0187134502923976,0.0070175438596491,0.1263157894736842,0.1298245614035087,0.0374269005847953,0.0257309941520467,0.1707602339181286,0.0853801169590643,0.0830409356725146,0.1789473684210526,0.0702702702702702,-2.316852541872505,3,0,2.5
4694.0,343.0,138.0,0.5759493670886076,0.0058309037900874,0.0,2.100300506497424,8.025845114977116,1.3351615984261538,0.0379008746355685,0.0058309037900874,0.107871720116618,0.107871720116618,0.0612244897959183,0.0262390670553935,0.1778425655976676,0.0991253644314868,0.0612244897959183,0.1982507288629737,0.031578947368421,-2.085485097974106,3,0,3.5
3888.0,481.0,187.0,0.529126213592233,0.0041580041580041,0.0,2.1853868070153504,7.911937767002875,1.2850378238801337,0.027027027027027,0.0062370062370062,0.1101871101871102,0.0914760914760914,0.0519750519750519,0.0332640332640332,0.2099792099792099,0.0478170478170478,0.0623700623700623,0.185031185031185,0.0503597122302158,-2.2267583275398977,4,1,4.5
4010.0,568.0,173.0,0.4567901234567901,0.0,0.0,2.5820421882385176,7.797577552486457,1.3080933668760717,0.0211267605633802,0.0193661971830985,0.0827464788732394,0.1038732394366197,0.0616197183098591,0.0246478873239436,0.2764084507042254,0.0422535211267605,0.0352112676056338,0.1760563380281689,0.0921985815602836,-2.2668989043133387,4,0,4.0
4621.0,366.0,162.0,0.4892966360856269,0.0,0.0,2.3704231696152385,7.859186619357134,1.354986851267874,0.0437158469945355,0.0081967213114754,0.081967213114754,0.081967213114754,0.0601092896174863,0.0273224043715847,0.2404371584699453,0.0683060109289617,0.0464480874316939,0.1775956284153005,0.024793388429752,-2.3262831334594094,4,0,4.0
4416.0,461.0,180.0,0.511166253101737,0.0065075921908893,0.0,2.3825320180298704,7.643901603911368,1.721435038005756,0.0195227765726681,0.0151843817787418,0.088937093275488,0.0997830802603036,0.0607375271149674,0.0195227765726681,0.2386117136659436,0.0433839479392624,0.0520607375271149,0.2017353579175705,0.0273972602739726,-2.266226159850878,3,0,3.0
3660.0,380.0,126.0,0.5761772853185596,0.0,0.0,2.035734053175494,7.920424364689263,1.6158410316480154,0.0526315789473684,0.0,0.0973684210526315,0.1263157894736842,0.0394736842105263,0.0263157894736842,0.2078947368421052,0.0657894736842105,0.0552631578947368,0.2078947368421052,0.0804597701149425,-2.288303791946757,3,0,3.0
3130.0,481.0,189.0,0.4519015659955257,0.0,0.0,2.498912475097533,7.747467012084652,1.4229207542256306,0.0457380457380457,0.0062370062370062,0.0997920997920998,0.133056133056133,0.0478170478170478,0.0436590436590436,0.2702702702702703,0.0332640332640332,0.054054054054054,0.158004158004158,0.0394736842105263,-2.4471137311601834,3,0,3.5
4384.0,458.0,165.0,0.5768321513002365,0.0,0.0,2.4323058971635336,7.867212208112862,1.4038944693088926,0.0218340611353711,0.0065502183406113,0.0851528384279476,0.1266375545851528,0.0589519650655021,0.037117903930131,0.1746724890829694,0.0720524017467248,0.0807860262008733,0.2074235807860262,0.0504201680672268,-2.103377502338735,4,0,4.0
3793.0,675.0,222.0,0.4966996699669967,0.0,0.0014814814814814,2.5535945070180595,7.795113520568941,1.140203960623715,0.0385185185185185,0.0074074074074074,0.1037037037037037,0.1333333333333333,0.08,0.0266666666666666,0.2311111111111111,0.0444444444444444,0.034074074074074,0.1511111111111111,0.0449438202247191,-2.2124023773042127,5,1,5.0
3596.0,770.0,254.0,0.5659025787965616,0.0116883116883116,0.0025974025974025,1.8333631258505887,7.642971165387945,1.773550051315692,0.0402597402597402,0.009090909090909,0.0779220779220779,0.1,0.0532467532467532,0.0324675324675324,0.1948051948051948,0.1,0.0441558441558441,0.1896103896103896,0.0588235294117647,-2.2762001264018634,4,0,4.0
3753.0,377.0,116.0,0.5835777126099707,0.0,0.0,2.380487582918508,7.836615999938894,1.8934330252266656,0.0291777188328912,0.0053050397877984,0.1379310344827586,0.1273209549071618,0.0795755968169761,0.0212201591511936,0.2360742705570292,0.026525198938992,0.039787798408488,0.143236074270557,0.0602409638554216,-2.269224506034869,4,0,3.5
4355.0,726.0,238.0,0.492283950617284,0.0,0.0,2.84040134507386,7.694317163377416,1.3539497414779975,0.0330578512396694,0.0013774104683195,0.1170798898071625,0.1322314049586777,0.0674931129476584,0.0234159779614325,0.2534435261707989,0.0289256198347107,0.0413223140495867,0.1460055096418732,0.0656565656565656,-2.298271579674326,5,1,5.5
3957.0,222.0,112.0,0.4974358974358975,0.0045045045045045,0.0045045045045045,1.9224546001603893,8.084081761948244,1.2489279583883408,0.045045045045045,0.0045045045045045,0.09009009009009,0.09009009009009,0.0585585585585585,0.0225225225225225,0.2027027027027027,0.1036036036036036,0.054054054054054,0.1711711711711711,0.0123456790123456,-2.208926011925939,2,0,2.0
3849.0,528.0,198.0,0.5391120507399577,0.0056818181818181,0.0,2.347802734312632,7.8688715985802515,1.373751599640502,0.034090909090909,0.0037878787878787,0.0795454545454545,0.106060606060606,0.0625,0.043560606060606,0.1723484848484848,0.1098484848484848,0.0738636363636363,0.1742424242424242,0.0662251655629139,-2.2003965321025767,4,0,4.0
4075.0,512.0,183.0,0.5723404255319149,0.0078125,0.0,1.8183960119110456,8.054630031760059,1.1236972824377818,0.037109375,0.005859375,0.1015625,0.123046875,0.03515625,0.021484375,0.1953125,0.0703125,0.064453125,0.1875,0.0534351145038167,-2.0836468001775534,3,0,3.0
3212.0,746.0,200.0,0.5230998509687034,0.0067024128686327,0.0,1.9139111807454643,7.973795310913867,0.9702739230825308,0.0227882037533512,0.0067024128686327,0.0656836461126005,0.0938337801608579,0.0482573726541554,0.0442359249329758,0.1809651474530831,0.0764075067024128,0.0630026809651474,0.2037533512064343,0.1052631578947368,-1.9670974803074344,4,0,4.0
4730.0,489.0,181.0,0.5959367945823928,0.0,0.0,2.039730418681018,7.6783113461182655,1.911180861232684,0.0204498977505112,0.0143149284253578,0.1063394683026584,0.1226993865030674,0.0511247443762781,0.0245398773006134,0.1533742331288343,0.1022494887525562,0.0715746421267893,0.1983640081799591,0.037593984962406,-2.2439081189309387,4,0,3.5
4721.0,524.0,182.0,0.565922920892495,0.0,0.0,2.3688922148663702,7.791703614489712,1.6184618709743832,0.0458015267175572,0.0,0.0954198473282442,0.1145038167938931,0.0667938931297709,0.0229007633587786,0.1927480916030534,0.0629770992366412,0.0801526717557251,0.1984732824427481,0.0465116279069767,-2.285615545569351,4,0,4.0
4544.0,450.0,158.0,0.5883905013192612,0.0044444444444444,0.0,1.802993328611524,7.8338820917363,1.7381903222869426,0.0422222222222222,0.0244444444444444,0.0622222222222222,0.08,0.0288888888888888,0.0466666666666666,0.14,0.1288888888888889,0.0755555555555555,0.1977777777777776,0.0384615384615384,-2.44695056991408,2,0,2.5
3674.0,444.0,161.0,0.5241730279898219,0.0045045045045045,0.0,2.2354149373765733,7.984913887779816,1.1749312231475206,0.0292792792792792,0.0157657657657657,0.1081081081081081,0.0990990990990991,0.0675675675675675,0.0292792792792792,0.1801801801801801,0.0585585585585585,0.0743243243243243,0.1846846846846846,0.0583333333333333,-2.02778597298139,4,0,4.0
4704.0,558.0,186.0,0.5458089668615984,0.0,0.0,1.8770158554057008,7.583141598182894,1.7762324675953982,0.0304659498207885,0.0161290322580645,0.1164874551971326,0.1003584229390681,0.0412186379928315,0.0197132616487455,0.2132616487455197,0.0806451612903225,0.053763440860215,0.1845878136200716,0.0714285714285714,-2.5569961381772446,4,0,4.0
3619.0,478.0,174.0,0.5223529411764706,0.0,0.0,2.7241876983638544,7.902486707927445,1.2436436254871883,0.00836820083682,0.0104602510460251,0.0836820083682008,0.1464435146443514,0.0523012552301255,0.0188284518828451,0.1903765690376569,0.0732217573221757,0.0543933054393305,0.2133891213389121,0.0378787878787878,-2.2947734711741523,4,0,4.0
4063.0,468.0,203.0,0.5505882352941176,0.0021367521367521,0.0021367521367521,2.153405285880834,7.7084003806057,1.7153781913005908,0.0384615384615384,0.0085470085470085,0.0726495726495726,0.1025641025641025,0.047008547008547,0.0235042735042735,0.1623931623931624,0.1047008547008547,0.0683760683760683,0.2179487179487179,0.0328947368421052,-2.280739180374194,3,0,3.0
3640.0,687.0,204.0,0.5664556962025317,0.0,0.0,2.263403325137088,7.92185555431966,1.1141593115594115,0.0291120815138282,0.0029112081513828,0.1018922852983988,0.1018922852983988,0.0596797671033478,0.0305676855895196,0.1950509461426492,0.0698689956331877,0.0713245997088791,0.1717612809315866,0.0745341614906832,-2.02918090698917,4,0,4.0
4150.0,302.0,118.0,0.602112676056338,0.0,0.0,2.194029313850142,8.063358035058199,1.0783388470251392,0.0331125827814569,0.0,0.076158940397351,0.1291390728476821,0.0463576158940397,0.0562913907284768,0.1920529801324503,0.119205298013245,0.0496688741721854,0.1920529801324503,0.024390243902439,-2.0271467535420564,3,0,3.0
3338.0,337.0,122.0,0.5838926174496645,0.0,0.0,2.4928369070663643,7.838685124675283,1.5946368302438512,0.0207715133531157,0.0029673590504451,0.0712166172106825,0.115727002967359,0.0415430267062314,0.029673590504451,0.1661721068249258,0.1038575667655786,0.1068249258160237,0.1810089020771513,0.0232558139534883,-2.084017793397516,3,0,3.0
3385.0,613.0,221.0,0.5350553505535055,0.0032626427406199,0.0,2.224946143918281,7.999672847965431,1.0721362612837884,0.030995106035889,0.0130505709624796,0.0701468189233279,0.1272430668841762,0.065252854812398,0.0277324632952691,0.199021207177814,0.0619902120717781,0.0538336052202283,0.1876019575856444,0.0363636363636363,-2.0653522568053324,4,0,4.0
3986.0,697.0,245.0,0.4560260586319218,0.0071736011477761,0.0,2.1747867475501743,7.727264112760791,1.24574780301424,0.0401721664275466,0.0028694404591104,0.0688665710186513,0.0889526542324246,0.0717360114777618,0.0286944045911047,0.2582496413199426,0.0416068866571018,0.0401721664275466,0.1721664275466284,0.0765306122448979,-2.181783548614104,3,0,3.0
3819.0,891.0,230.0,0.5843230403800475,0.0,0.0,1.6149346572265888,7.800541461390227,1.392777287359798,0.0359147025813692,0.0089786756453423,0.0852974186307519,0.1066217732884399,0.0404040404040404,0.0303030303030303,0.1425364758698092,0.0886644219977553,0.0942760942760942,0.2222222222222222,0.1067415730337078,-2.19911731902019,4,0,4.0
3925.0,655.0,232.0,0.5549738219895288,0.0061068702290076,0.0,2.040937415389056,7.894522298907652,1.1544517782169443,0.03206106870229,0.0122137404580152,0.0900763358778626,0.099236641221374,0.0305343511450381,0.0137404580152671,0.1709923664122137,0.1129770992366412,0.0458015267175572,0.2076335877862595,0.0446927374301676,-1.9644659503023816,4,1,4.5
3308.0,456.0,139.0,0.5181598062953995,0.0021929824561403,0.0043859649122807,2.2442817016707117,7.76814505191088,1.7974086323177256,0.0241228070175438,0.0043859649122807,0.0548245614035087,0.0745614035087719,0.0614035087719298,0.0263157894736842,0.2083333333333333,0.050438596491228,0.0548245614035087,0.2368421052631579,0.1262135922330097,-2.319632017583944,4,0,4.0
3162.0,479.0,167.0,0.511520737327189,0.0,0.0,2.4135029073181413,7.898970537148763,1.350973806284356,0.0313152400835073,0.0062630480167014,0.1210855949895616,0.1252609603340292,0.0480167014613778,0.0167014613778705,0.2484342379958246,0.0521920668058455,0.0521920668058455,0.1607515657620041,0.065040650406504,-2.2100915469941955,4,0,4.0
3036.0,292.0,147.0,0.5189393939393939,0.0171232876712328,0.0,2.192285366588554,7.8425928784553,1.5137837541700825,0.0410958904109589,0.0,0.071917808219178,0.0993150684931506,0.0684931506849315,0.0342465753424657,0.2020547945205479,0.0924657534246575,0.0650684931506849,0.1815068493150685,0.0198019801980198,-2.4274586062005943,3,0,3.0
3968.0,442.0,183.0,0.5590361445783133,0.002262443438914,0.0,1.891242394190648,7.761480879795648,1.6161776465903128,0.0588235294117647,0.004524886877828,0.083710407239819,0.1131221719457013,0.0497737556561085,0.0203619909502262,0.1787330316742081,0.088235294117647,0.088235294117647,0.1832579185520362,0.0367647058823529,-2.360669935608369,3,0,3.0
3628.0,669.0,206.0,0.5669421487603306,0.0029895366218236,0.0,2.1744264973028327,7.9613114568939105,1.0702179745715017,0.0284005979073243,0.0014947683109118,0.1046337817638266,0.1330343796711509,0.0478325859491778,0.0254110612855007,0.2017937219730941,0.0792227204783258,0.046337817638266,0.1853512705530642,0.08,-2.1593105264562835,4,0,4.0
3589.0,606.0,238.0,0.5652985074626866,0.0,0.0016501650165016,2.332623073300529,7.754223630727275,1.2499889096123444,0.0247524752475247,0.0066006600660066,0.0891089108910891,0.1089108910891089,0.0495049504950495,0.0099009900990099,0.1831683168316832,0.0594059405940594,0.0594059405940594,0.2244224422442244,0.0108695652173913,-2.162537760590554,4,0,4.0
4255.0,244.0,103.0,0.5945945945945946,0.0040983606557377,0.0,2.231749017396361,8.092271371574402,1.207492894706926,0.0245901639344262,0.0,0.0614754098360655,0.1270491803278688,0.0286885245901639,0.0368852459016393,0.1393442622950819,0.1270491803278688,0.0655737704918032,0.2377049180327869,0.0277777777777777,-2.026928108352195,3,0,3.0
3236.0,574.0,215.0,0.547244094488189,0.0034843205574912,0.0,2.198418816124576,7.739069880580683,1.3281110390637567,0.0278745644599303,0.0069686411149825,0.0818815331010452,0.0940766550522648,0.0801393728222996,0.0278745644599303,0.1916376306620209,0.0383275261324041,0.0714285714285714,0.1724738675958188,0.0348837209302325,-2.2355984824690687,4,0,4.0
3163.0,397.0,186.0,0.5126050420168067,0.0075566750629722,0.0,2.2882256758542483,7.91538714861043,1.1197049563702608,0.0554156171284634,0.0075566750629722,0.0906801007556675,0.0856423173803526,0.0680100755667506,0.017632241813602,0.2015113350125944,0.1032745591939546,0.0302267002518891,0.1939546599496221,0.0071942446043165,-2.2254242415708068,4,1,4.5
3194.0,463.0,155.0,0.5560747663551402,0.0,0.0,2.0534645177019097,7.9250044350236,1.4645459445666893,0.060475161987041,0.0129589632829373,0.0691144708423326,0.1058315334773218,0.079913606911447,0.0280777537796976,0.1555075593952483,0.0907127429805615,0.0971922246220302,0.1641468682505399,0.0648148148148148,-2.2193350025235627,3,0,3.0
3685.0,194.0,77.0,0.55,0.0,0.0,2.035874247250376,8.179346145738354,1.5342804123351967,0.056701030927835,0.0051546391752577,0.0721649484536082,0.1494845360824742,0.0257731958762886,0.0463917525773195,0.2422680412371134,0.0773195876288659,0.0412371134020618,0.1855670103092784,0.1428571428571428,-2.216244492456691,2,0,2.0
3067.0,470.0,137.0,0.5817757009345794,0.0042553191489361,0.0,2.2234583249693167,7.976371739614932,1.453099058324366,0.0340425531914893,0.0042553191489361,0.0553191489361702,0.1063829787234042,0.0659574468085106,0.0702127659574468,0.1872340425531914,0.0914893617021276,0.0617021276595744,0.1574468085106383,0.1041666666666666,-2.23069486490468,3,0,3.5
4111.0,715.0,278.0,0.5312024353120244,0.0069930069930069,0.0,2.272285882213437,7.617570283605437,1.6621383583733709,0.0279720279720279,0.0111888111888111,0.1146853146853146,0.1286713286713286,0.0629370629370629,0.0195804195804195,0.2041958041958042,0.0615384615384615,0.0629370629370629,0.1902097902097902,0.0357142857142857,-2.3604031655426394,4,0,4.0
3894.0,444.0,171.0,0.5261780104712042,0.0045045045045045,0.0,2.130621501788157,7.690434235784105,1.7847849723581493,0.0247747747747747,0.0157657657657657,0.0968468468468468,0.0923423423423423,0.063063063063063,0.036036036036036,0.2117117117117117,0.072072072072072,0.0427927927927927,0.1666666666666666,0.04,-2.3577735814940786,4,0,3.5
3111.0,348.0,155.0,0.528125,0.0028735632183908,0.0,2.083114311403721,7.858702557841843,1.658387283978933,0.0316091954022988,0.0,0.1379310344827586,0.1436781609195402,0.043103448275862,0.028735632183908,0.2327586206896552,0.0517241379310344,0.0344827586206896,0.1580459770114942,0.0277777777777777,-2.548502691733877,4,0,3.5
4735.0,134.0,77.0,0.5615384615384615,0.0,0.0,3.1113839459590316,7.451917866959453,2.6718430623088008,0.0671641791044776,0.0,0.0895522388059701,0.126865671641791,0.0597014925373134,0.0223880597014925,0.2313432835820895,0.0746268656716417,0.0522388059701492,0.1865671641791045,0.0,-2.6804061324508104,2,0,2.0
4765.0,593.0,192.0,0.5843137254901961,0.0067453625632377,0.0016863406408094,2.1775514009561814,7.988397259762095,1.3009416778101872,0.0354131534569983,0.0134907251264755,0.0674536256323777,0.1079258010118043,0.0489038785834738,0.0337268128161888,0.1703204047217538,0.0994940978077571,0.0775716694772344,0.1838111298482293,0.0647482014388489,-2.0164113788188693,4,0,4.0
4755.0,580.0,188.0,0.5982532751091703,0.0034482758620689,0.0017241379310344,2.2169271792536827,7.60673114357961,1.8828796495990696,0.0413793103448275,0.0482758620689655,0.0862068965517241,0.1068965517241379,0.0448275862068965,0.0344827586206896,0.1879310344827586,0.0793103448275862,0.0310344827586206,0.1551724137931034,0.0142857142857142,-2.2016234595770547,4,0,4.0
4161.0,265.0,142.0,0.5043859649122807,0.0,0.0,2.431122586981827,7.713072146200376,1.7580450120684872,0.0188679245283018,0.0188679245283018,0.090566037735849,0.1169811320754717,0.0528301886792452,0.0264150943396226,0.230188679245283,0.060377358490566,0.0226415094339622,0.1924528301886792,0.0196078431372549,-2.536959676080216,4,0,3.5
4230.0,569.0,222.0,0.5702970297029702,0.0017574692442882,0.0,2.1518111320296383,7.974498391686798,1.013276944350659,0.0351493848857645,0.0123022847100175,0.0843585237258348,0.0878734622144112,0.0720562390158172,0.031634446397188,0.1687170474516696,0.1072056239015817,0.0456942003514938,0.1862917398945518,0.0179640718562874,-1.9513591595789128,4,0,4.0
3533.0,330.0,149.0,0.5394736842105263,0.003030303030303,0.0,2.21236608903485,7.9273166992756465,1.2198266242446734,0.0636363636363636,0.0181818181818181,0.0848484848484848,0.109090909090909,0.0575757575757575,0.0303030303030303,0.2181818181818181,0.0606060606060606,0.0545454545454545,0.1636363636363636,0.0091743119266055,-2.3478369844263165,3,0,3.5
3346.0,172.0,75.0,0.5490196078431373,0.005813953488372,0.0,2.148826383183919,8.288176435782116,1.1897078030212165,0.0465116279069767,0.005813953488372,0.0872093023255814,0.1104651162790697,0.0581395348837209,0.0232558139534883,0.1802325581395348,0.0813953488372093,0.063953488372093,0.1860465116279068,0.0208333333333333,-1.971790353868484,2,0,2.0
3479.0,198.0,94.0,0.5474860335195529,0.005050505050505,0.0,2.478584030433048,7.912462623866857,1.5954248060243257,0.0252525252525252,0.0,0.0808080808080808,0.0808080808080808,0.0505050505050505,0.0555555555555555,0.1969696969696969,0.0808080808080808,0.0555555555555555,0.1969696969696969,0.0,-2.2240288080315653,3,0,3.0
3112.0,260.0,134.0,0.5234042553191489,0.0,0.0,2.5044134876567576,8.058539877254876,1.262855722486269,0.0346153846153846,0.0038461538461538,0.0653846153846153,0.0961538461538461,0.0692307692307692,0.0307692307692307,0.173076923076923,0.0653846153846153,0.0961538461538461,0.2115384615384615,0.0212765957446808,-2.1909959620285053,3,0,3.0
3285.0,358.0,116.0,0.5873493975903614,0.0,0.0,2.1217479791113543,7.793869061787803,1.9367699938050111,0.0251396648044692,0.0,0.0558659217877094,0.111731843575419,0.0698324022346368,0.0502793296089385,0.159217877094972,0.0977653631284916,0.0670391061452514,0.2094972067039106,0.0875,-2.162918246503337,3,0,3.5
3037.0,507.0,216.0,0.5432900432900433,0.0059171597633136,0.0019723865877712,2.1624373268071744,7.9660708099853474,1.245194086587106,0.0276134122287968,0.0059171597633136,0.1005917159763313,0.136094674556213,0.0571992110453648,0.0216962524654832,0.2110453648915188,0.0788954635108481,0.0453648915187376,0.1676528599605522,0.0251572327044025,-2.15676389295978,4,0,4.0
